transaction_id,amount,transaction_hour,merchant_category,foreign_transaction,location_mismatch,device_trust_score,velocity_last_24h,cardholder_age,is_fraud
694,50,11,4,0,0,45,1,32,0
695,22,22,0,0,0,32,2,44,0
696,170,18,3,1,0,97,5,48,0
697,61,12,1,0,0,25,3,65,0
698,157,6,2,0,0,38,1,59,0
699,30,9,0,0,0,60,4,40,0
700,118,9,1,0,0,46,0,63,0
701,137,1,4,0,0,60,2,52,0
702,10,13,1,0,0,69,3,25,0
703,74,12,3,0,0,40,3,50,0
704,26,21,1,0,0,35,0,45,0
705,12,5,1,0,0,91,0,24,0
706,828,8,4,0,0,49,1,53,0
707,70,12,4,0,0,91,2,60,0
708,299,8,2,1,0,55,2,30,0
709,53,12,4,1,0,89,2,59,0
710,206,4,1,0,0,35,3,48,0
711,257,13,3,0,0,62,5,30,0
712,163,4,4,0,0,26,2,52,0
713,115,8,2,0,0,78,2,67,0
714,96,7,2,0,0,31,1,24,0
715,77,6,1,0,0,73,2,39,0
716,477,7,4,0,0,64,4,57,0
717,320,21,4,0,0,69,3,69,0
718,604,2,2,0,0,78,4,51,0
719,24,22,4,0,0,85,2,26,0
720,236,23,1,0,0,28,3,49,0
721,502,14,3,1,0,58,2,52,0
722,36,7,1,0,0,32,1,20,0
723,12,0,4,0,0,56,3,38,0
724,243,6,1,0,0,42,2,30,0
725,154,18,0,0,0,64,1,50,0
726,332,1,0,0,0,99,2,53,0
727,27,13,4,0,0,80,3,27,0
728,285,17,4,0,0,61,3,53,0
729,41,14,3,0,0,79,2,35,0
730,32,13,1,0,0,60,4,48,0
731,32,23,3,1,0,34,1,62,0
732,303,18,4,0,0,94,2,57,0
733,197,18,4,0,0,87,0,18,0
734,133,21,2,1,1,58,1,48,0
735,80,16,3,0,0,96,8,43,0
736,378,21,4,0,0,41,3,33,0
737,90,18,0,0,0,85,0,55,0
738,305,15,2,0,0,42,2,29,0
739,104,19,1,0,0,85,1,65,0
740,85,18,2,0,0,60,2,60,0
741,112,0,1,0,0,77,1,60,0
742,65,18,0,0,0,57,0,68,0
743,248,6,1,0,0,47,1,46,0
744,126,22,3,0,0,88,5,29,0
745,48,10,1,0,0,62,6,22,0
746,414,4,1,0,0,93,1,59,0
747,87,16,2,0,0,54,1,19,0
748,141,10,0,0,0,40,0,29,0
749,427,23,1,0,0,78,0,31,0
750,176,7,3,1,0,83,0,64,0
751,22,9,2,0,0,30,2,47,0
752,506,11,0,0,0,29,1,52,0
753,178,9,0,0,0,25,2,64,0
754,73,12,4,0,1,38,2,34,0
755,27,17,3,0,0,55,3,20,0
756,284,9,2,0,0,75,1,26,0
757,174,18,2,1,0,43,0,24,0
758,137,19,3,0,0,56,2,37,0
759,404,16,0,0,0,81,1,29,0
760,280,19,1,0,0,55,0,24,0
761,30,15,3,0,0,82,1,46,0
762,67,4,2,0,0,50,2,46,0
763,51,2,3,0,0,72,2,35,0
764,245,14,0,0,0,65,1,19,0
765,6,1,4,0,0,49,0,65,0
766,152,12,4,0,0,71,1,28,0
767,259,21,1,0,0,78,0,43,0
768,377,7,1,0,0,81,2,44,0
769,75,22,0,1,0,96,0,36,0
770,310,16,1,0,0,85,0,55,0
771,21,3,4,0,1,28,2,37,1
772,337,18,0,0,0,55,1,41,0
773,25,21,0,1,0,91,3,56,0
774,91,8,0,0,0,65,4,30,0
775,287,22,3,0,0,50,2,23,0
776,29,14,1,1,1,92,2,57,0
777,47,8,2,0,0,90,2,54,0
778,231,23,4,0,0,43,3,18,0
779,229,20,1,0,0,49,0,69,0
780,184,8,4,0,0,71,3,19,0
781,213,13,1,0,0,95,3,55,0
782,141,22,2,0,0,32,2,58,0
783,52,20,4,0,1,27,0,47,0
784,76,15,2,0,0,57,2,41,0
785,36,23,4,0,0,52,3,58,0
786,430,22,3,0,0,46,2,55,0
787,158,16,3,0,0,54,2,44,0
788,92,12,4,0,0,71,1,47,0
789,112,8,4,0,0,60,3,26,0
790,530,14,2,1,0,83,0,54,0
791,30,6,0,0,0,38,3,33,0
792,159,0,4,0,0,97,2,52,0
793,127,0,1,0,0,38,4,45,0
794,170,4,1,0,0,80,4,29,0
795,3,23,1,0,0,48,2,29,0
796,370,8,3,0,0,73,4,68,0
797,484,11,2,0,0,67,2,26,0
798,150,5,3,0,0,27,4,46,0
799,215,12,1,0,0,47,4,68,0
800,460,7,4,0,0,44,1,68,0
801,221,14,1,0,0,39,3,38,0
802,30,5,4,0,0,67,1,34,0
803,155,5,2,0,0,95,4,50,0
804,168,3,0,0,0,57,4,51,0
805,99,10,4,0,0,79,0,43,0
806,240,20,3,0,0,65,7,35,0
807,490,17,1,0,0,42,1,51,0
808,468,2,1,0,0,27,2,55,0
809,108,2,1,0,0,27,2,42,0
810,22,11,4,0,0,40,2,69,0
811,754,20,2,0,0,67,1,68,0
812,329,20,4,0,0,47,3,51,0
813,24,5,3,0,0,39,0,67,0
814,457,20,1,0,0,97,4,65,0
815,367,5,4,0,0,82,1,62,0
816,132,7,1,1,0,64,3,32,0
817,161,14,3,0,1,62,6,19,0
818,92,17,0,0,0,30,3,40,0
819,10,19,0,0,0,70,0,62,0
820,73,15,0,0,0,30,2,23,0
821,292,5,1,0,0,44,3,56,0
822,1,20,4,0,0,43,1,36,0
823,73,16,1,0,0,38,6,51,0
824,91,8,2,0,0,89,2,54,0
825,139,18,4,0,0,53,3,63,0
826,454,17,3,0,0,55,3,40,0
827,77,22,0,0,0,49,3,32,0
828,77,4,4,1,0,95,4,19,0
829,241,5,4,0,0,70,0,55,0
830,108,11,0,0,0,76,2,42,0
831,46,10,3,0,0,40,0,61,0
832,108,15,1,0,0,35,3,25,0
833,27,19,1,0,0,42,4,28,0
834,35,16,4,0,0,80,4,46,0
835,124,19,0,1,0,80,0,22,0
836,98,8,2,0,0,81,1,54,0
837,443,0,3,0,1,93,3,37,0
838,81,2,1,1,0,90,1,29,0
839,156,20,3,0,0,98,3,33,0
840,180,22,3,0,0,40,2,38,0
841,2,8,3,1,0,30,0,54,0
842,196,21,0,0,0,76,2,67,0
843,35,18,0,0,0,79,1,38,0
844,584,12,0,0,0,97,2,45,0
845,29,22,4,0,0,73,4,51,0
846,96,13,0,0,0,96,1,25,0
847,16,19,4,0,0,80,1,63,0
848,1038,18,1,0,0,65,0,48,0
849,126,22,1,0,0,95,2,38,0
850,163,6,1,0,0,80,2,20,0
851,12,3,1,0,0,87,3,64,0
852,250,11,1,0,0,52,1,38,0
853,42,22,0,0,0,99,3,46,0
854,411,13,2,0,0,55,1,49,0
855,41,1,0,0,0,79,3,66,0
856,38,0,2,0,0,76,1,43,0
857,7,17,0,1,0,98,4,30,0
858,115,19,1,0,0,90,2,32,0
859,150,7,3,0,0,70,3,19,0
860,12,2,2,1,0,28,3,66,1
861,269,5,3,0,0,46,1,50,0
862,109,21,1,0,0,69,1,48,0
863,134,12,2,0,0,52,4,18,0
864,105,8,3,0,0,34,1,32,0
865,92,8,0,0,0,90,2,56,0
866,148,19,1,0,1,73,5,32,0
867,30,8,0,0,0,97,1,37,0
868,36,14,0,1,0,75,2,69,0
869,356,12,1,0,0,67,3,24,0
870,526,21,2,0,0,30,1,53,0
871,84,15,4,0,0,49,4,60,0
872,57,1,4,0,0,28,3,29,0
873,186,13,1,0,0,48,3,30,0
874,95,5,4,0,0,80,5,22,0
875,5,1,3,1,0,79,1,60,0
876,31,7,2,1,0,78,2,23,0
877,227,3,0,0,0,27,1,22,0
878,194,20,0,0,0,71,0,62,0
879,5,23,1,0,0,54,2,56,0
880,45,13,0,0,0,65,2,60,0
881,47,10,3,0,0,79,4,64,0
882,201,23,3,0,0,83,1,23,0
883,4,13,1,1,0,64,0,23,0
884,20,11,0,0,0,69,3,28,0
885,290,15,4,0,1,46,1,44,0
886,35,5,4,1,0,39,2,33,0
887,190,19,2,0,0,41,2,62,0
888,49,0,1,0,0,83,0,20,0
889,19,11,2,0,1,49,0,39,0
890,50,6,4,0,0,67,0,49,0
891,231,7,4,1,0,88,2,42,0
892,348,8,4,0,0,75,1,35,0
893,319,1,2,0,0,85,1,36,0
894,91,16,1,0,0,69,0,65,0
895,199,19,3,0,0,27,0,47,0
896,41,12,3,0,0,60,0,52,0
897,62,4,4,1,0,88,1,68,0
898,408,9,1,0,0,52,5,63,0
899,2,11,1,1,0,69,6,44,0
900,16,16,0,1,0,45,1,35,0
901,42,20,0,0,0,51,4,30,0
902,5,5,2,0,0,59,2,61,0
903,36,2,0,0,0,72,1,48,0
904,157,14,2,0,0,47,3,20,0
905,98,6,3,0,0,88,3,48,0
906,402,5,4,0,0,37,3,41,0
907,306,3,1,0,0,54,1,54,0
908,75,18,3,0,1,98,5,39,0
909,54,4,3,0,0,44,3,50,0
910,86,2,2,0,0,30,1,62,0
911,161,8,4,0,0,43,2,32,0
912,56,5,2,0,0,91,3,55,0
913,176,12,3,0,0,98,4,59,0
914,95,21,1,0,1,34,0,31,0
915,145,19,0,0,0,80,3,65,0
916,103,3,2,0,1,45,0,32,0
917,63,1,3,0,0,80,4,46,0
918,534,3,0,0,0,81,2,43,0
919,260,7,0,0,0,26,4,39,0
920,27,12,3,0,0,63,1,21,0
921,365,9,4,0,0,85,3,50,0
922,120,17,3,0,0,69,3,22,0
923,405,8,1,0,0,52,0,45,0
924,290,0,0,0,1,42,1,66,0
925,100,12,1,0,0,38,2,52,0
926,4,17,2,0,0,79,1,59,0
927,56,14,0,0,0,83,1,49,0
928,140,1,4,0,0,43,2,46,0
929,181,10,3,0,0,65,4,63,0
930,54,13,2,0,1,36,4,41,0
931,27,21,1,0,0,44,1,47,0
932,324,14,2,0,0,58,1,26,0
933,749,13,4,0,0,60,2,65,0
934,134,15,3,0,0,45,1,35,0
935,34,22,2,0,0,80,5,28,0
936,57,14,1,0,0,65,4,39,0
937,3,18,2,0,0,65,5,54,0
938,442,8,3,0,0,67,2,40,0
939,23,4,2,0,0,96,3,46,0
940,155,4,1,0,1,62,2,30,0
941,58,10,3,0,0,42,2,49,0
942,145,19,4,0,0,32,3,61,0
943,190,23,4,0,0,90,1,27,0
944,319,3,0,0,0,44,2,60,0
945,42,19,2,0,0,93,2,65,0
946,2,17,1,0,0,81,0,23,0
947,26,2,2,0,0,42,1,38,0
948,414,3,3,0,0,84,1,52,0
949,373,13,0,0,0,26,1,20,0
950,164,6,1,1,0,66,2,38,0
951,165,7,2,0,0,88,4,37,0
952,197,23,1,0,0,68,1,67,0
953,35,15,3,0,0,75,1,60,0
954,442,19,0,0,0,89,1,51,0
955,98,14,1,1,0,89,0,20,0
956,87,6,3,0,0,78,0,62,0
957,132,16,4,0,0,63,2,62,0
958,9,21,1,0,0,32,1,57,0
959,33,21,0,0,0,91,3,54,0
960,241,21,1,0,0,73,1,22,0
961,16,11,1,0,0,60,4,67,0
962,166,17,3,0,0,31,1,28,0
963,51,23,2,0,0,39,1,65,0
964,89,13,2,0,0,49,2,34,0
965,61,14,1,0,0,81,0,21,0
966,79,14,0,0,0,62,3,25,0
967,229,4,0,0,0,61,1,58,0
968,63,15,3,0,0,40,2,64,0
969,150,4,1,0,0,25,1,39,0
970,116,1,1,0,0,71,5,49,0
971,196,19,2,0,0,76,3,44,0
972,497,8,3,0,0,61,1,23,0
973,237,21,4,0,0,69,2,48,0
974,44,8,0,0,0,38,1,21,0
975,6,3,0,0,0,81,4,64,0
976,55,14,1,0,1,58,2,56,0
977,163,10,3,0,0,90,0,47,0
978,10,0,4,0,0,55,5,60,0
979,123,17,0,0,1,68,0,50,0
980,164,0,3,0,0,47,2,48,0
981,73,7,4,0,0,90,0,45,0
982,265,15,1,0,0,35,4,42,0
983,20,21,2,0,0,73,4,66,0
984,14,17,0,0,0,82,3,34,0
985,234,21,0,0,0,53,2,48,0
986,123,8,4,0,0,75,1,67,0
987,210,11,2,0,0,25,1,53,0
988,103,18,3,0,0,29,1,63,0
989,51,17,1,0,0,58,4,60,0
990,308,4,3,0,0,43,3,34,0
991,289,1,4,0,0,64,5,27,0
992,214,6,0,0,0,90,1,68,0
993,57,9,0,0,1,88,3,65,0
994,161,14,3,0,0,96,0,39,0
995,81,6,1,0,0,41,3,48,0
996,17,4,4,0,0,62,2,47,0
997,449,14,1,0,0,67,1,68,0
998,26,19,4,0,0,64,2,37,0
999,540,19,1,0,0,69,2,31,0
1000,106,14,3,0,0,64,2,32,0
1001,37,9,2,0,0,95,1,60,0
1002,141,23,4,1,0,54,0,36,0
1003,371,13,3,0,0,59,2,57,0
1004,237,9,0,0,0,90,0,48,0
1005,296,16,0,0,0,68,0,54,0
1006,194,20,1,0,0,28,2,40,0
1007,212,13,0,0,0,88,1,61,0
1008,341,1,2,1,0,29,1,31,1
1009,52,15,4,1,1,72,1,39,0
1010,121,12,1,0,0,90,2,47,0
1011,45,8,4,0,0,51,1,65,0
1012,791,6,4,0,1,48,4,25,0
1013,519,15,3,0,0,80,3,61,0
1014,7,9,0,0,0,69,2,48,0
1015,220,23,4,1,0,92,4,33,0
1016,467,21,2,0,0,52,3,56,0
1017,36,8,2,1,0,29,0,41,0
1018,151,21,0,0,0,71,2,38,0
1019,445,22,0,0,0,29,1,25,0
1020,6,6,1,1,0,29,3,35,0
1021,215,15,1,0,0,72,2,55,0
1022,64,8,1,0,1,97,2,23,0
1023,465,23,0,0,0,71,2,31,0
1024,638,16,4,0,0,86,0,47,0
1025,520,19,3,0,0,51,1,31,0
1026,116,6,1,0,0,28,1,24,0
1027,357,10,3,0,0,73,3,21,0
1028,335,7,2,0,0,89,0,36,0
1029,69,6,0,0,1,85,1,42,0
1030,318,18,2,0,0,44,4,42,0
1031,7,19,1,0,0,32,1,36,0
1032,163,11,4,0,0,37,2,47,0
1033,47,6,1,0,0,97,3,60,0
1034,23,7,3,0,0,61,5,47,0
1035,14,6,1,0,0,67,0,32,0
1036,214,5,4,0,0,80,2,65,0
1037,75,8,4,0,0,74,1,46,0
1038,232,12,0,0,1,44,1,52,0
1039,12,6,0,0,0,72,0,50,0
1040,68,7,4,0,0,43,1,56,0
1041,140,21,4,1,0,93,1,57,0
1042,282,16,3,1,0,41,2,40,0
1043,69,16,1,0,0,52,2,40,0
1044,177,15,0,0,0,60,1,60,0
1045,391,21,3,1,0,62,0,54,0
1046,172,1,1,0,0,94,1,59,0
1047,48,7,0,0,0,50,1,69,0
1048,4,16,3,0,0,25,3,47,0
1049,367,12,2,1,0,26,3,33,0
1050,4,17,2,0,0,60,1,50,0
1051,374,23,0,0,0,80,4,44,0
1052,136,21,3,0,0,59,1,27,0
1053,504,9,1,1,0,51,1,37,0
1054,289,1,1,0,0,91,1,21,0
1055,1113,1,3,0,0,80,1,37,0
1056,78,13,2,0,0,70,1,32,0
1057,262,15,3,0,0,44,0,55,0
1058,93,6,2,0,0,32,1,32,0
1059,118,20,2,0,0,96,1,64,0
1060,178,20,1,0,0,50,3,34,0
1061,372,23,0,0,0,98,2,37,0
1062,745,11,4,0,0,86,3,66,0
1063,263,22,3,0,0,57,5,34,0
1064,97,13,2,0,1,85,5,29,0
1065,98,3,3,0,1,44,2,28,0
1066,241,3,0,0,0,92,3,47,0
1067,49,17,0,0,0,53,1,43,0
1068,21,2,4,0,0,70,1,65,0
1069,79,0,4,0,0,61,2,42,0
1070,61,16,2,0,0,77,4,62,0
1071,63,6,4,0,1,29,1,34,0
1072,48,15,2,0,0,90,3,58,0
1073,8,4,1,1,0,39,1,18,0
1074,3,18,2,0,0,70,2,67,0
1075,792,6,4,0,0,81,1,43,0
1076,100,13,3,0,1,32,2,20,0
1077,87,1,4,0,0,61,3,60,0
1078,205,2,0,0,0,81,0,28,0
1079,44,16,4,0,0,38,1,64,0
1080,539,15,1,0,0,29,2,45,0
1081,278,7,2,0,0,97,0,45,0
1082,17,17,0,0,0,67,1,47,0
1083,97,14,2,0,0,73,2,52,0
1084,380,6,2,0,1,68,2,24,0
1085,521,8,4,0,0,80,3,50,0
1086,113,5,3,0,0,72,4,65,0
1087,171,17,0,0,0,54,2,44,0
1088,33,17,1,0,0,57,2,46,0
1089,851,23,1,0,0,61,0,44,0
1090,47,13,3,0,0,74,0,59,0
1091,515,13,3,1,0,31,0,48,0
1092,189,13,4,0,0,91,1,64,0
1093,168,3,1,0,0,67,0,22,0
1094,129,3,0,0,0,64,0,51,0
1095,47,14,3,0,0,56,5,54,0
1096,35,14,3,0,0,79,1,38,0
1097,45,17,3,0,0,33,4,43,0
1098,37,13,0,0,0,33,1,60,0
1099,272,0,1,0,0,88,1,22,0
1100,78,9,0,0,0,69,2,50,0
1101,11,19,0,0,0,85,2,59,0
1102,626,9,4,0,0,94,3,19,0
1103,387,9,3,0,0,62,1,40,0
1104,473,23,1,1,1,99,0,68,0
1105,950,1,4,0,1,70,2,60,1
1106,34,7,4,0,0,94,2,46,0
1107,91,0,2,0,0,88,4,35,0
1108,256,0,3,0,0,59,1,52,0
1109,214,3,1,0,0,36,2,27,0
1110,30,6,1,0,0,72,1,56,0
1111,305,8,1,0,0,87,1,50,0
1112,46,15,3,0,0,69,4,49,0
1113,46,4,1,0,0,30,3,59,0
1114,139,1,0,0,1,69,0,54,0
1115,162,22,0,0,0,56,1,40,0
1116,156,10,3,0,0,92,1,18,0
1117,17,17,1,0,0,27,0,34,0
1118,378,18,2,0,0,26,1,63,0
1119,56,12,2,1,0,44,1,53,0
1120,25,23,2,0,0,63,0,44,0
1121,395,10,0,0,0,36,3,65,0
1122,561,19,2,0,0,85,3,56,0
1123,357,18,1,0,0,60,3,18,0
1124,298,16,1,0,0,33,3,55,0
1125,192,4,2,0,0,68,3,31,0
1126,144,12,4,1,0,99,3,21,0
1127,16,19,2,0,0,77,1,49,0
1128,94,0,4,0,0,54,4,38,0
1129,84,9,3,0,0,90,0,64,0
1130,54,7,3,0,0,62,1,60,0
1131,231,23,1,0,0,62,2,67,0
1132,123,7,0,1,0,57,0,19,0
1133,15,18,1,0,0,95,4,42,0
1134,45,5,1,0,0,79,2,55,0
1135,207,11,0,0,0,47,5,65,0
1136,14,6,1,1,0,94,1,31,0
1137,343,15,0,0,0,38,2,30,0
1138,123,8,1,1,0,73,3,61,0
1139,118,20,3,0,1,69,5,36,0
1140,162,21,4,0,0,51,1,29,0
1141,313,9,1,0,0,99,1,48,0
1142,77,9,4,0,1,91,0,51,0
1143,204,9,2,0,0,73,1,58,0
1144,150,19,1,0,0,26,1,40,0
1145,56,15,3,0,0,84,4,26,0
1146,380,0,0,1,0,90,1,33,0
1147,287,16,3,0,0,83,2,41,0
1148,193,20,4,1,0,84,1,25,0
1149,342,13,0,0,0,46,5,54,0
1150,364,18,3,0,0,70,2,48,0
1151,222,20,3,1,0,77,4,49,0
1152,327,20,3,0,0,43,4,59,0
1153,215,16,0,0,0,73,3,40,0
1154,205,13,3,0,1,41,2,55,0
1155,174,7,3,0,0,51,2,53,0
1156,252,20,4,0,0,43,2,49,0
1157,31,20,3,0,1,54,3,40,0
1158,383,8,3,0,0,70,4,40,0
1159,370,7,2,0,0,88,2,50,0
1160,5,12,0,0,0,56,3,58,0
1161,315,16,2,0,0,77,2,43,0
1162,25,18,4,0,1,47,0,57,0
1163,73,6,2,0,0,60,3,20,0
1164,245,16,1,0,0,34,3,18,0
1165,32,0,0,0,0,83,9,30,0
1166,307,4,3,0,0,53,2,44,0
1167,321,5,2,0,0,35,0,67,0
1168,127,1,2,0,0,62,2,44,0
1169,1,15,3,0,0,56,3,61,0
1170,61,21,3,0,0,76,6,39,0
1171,173,4,4,0,0,25,1,28,0
1172,715,4,2,0,0,38,3,32,0
1173,180,11,2,0,0,27,1,47,0
1174,54,2,1,0,0,54,3,35,0
1175,181,15,1,1,0,55,0,61,0
1176,140,5,2,0,0,25,4,41,0
1177,272,14,1,0,0,70,4,49,0
1178,20,14,2,0,0,38,1,39,0
1179,258,15,0,0,0,60,1,22,0
1180,140,19,4,0,0,70,4,22,0
1181,593,12,1,0,0,79,1,39,0
1182,75,11,2,0,0,60,5,65,0
1183,180,9,1,0,0,67,3,66,0
1184,484,13,4,0,0,67,4,68,0
1185,19,1,0,0,0,39,1,56,0
1186,498,2,3,0,0,62,1,39,0
1187,210,8,3,0,0,68,2,24,0
1188,13,10,1,0,0,79,0,67,0
1189,64,10,2,0,0,79,2,38,0
1190,222,21,4,0,0,82,2,52,0
1191,13,9,0,0,0,81,4,27,0
1192,157,13,0,0,0,80,0,67,0
1193,76,8,0,0,0,26,6,29,0
1194,175,19,3,1,0,58,4,54,0
1195,8,20,4,0,0,73,3,40,0
1196,369,9,3,0,0,88,1,55,0
1197,653,21,1,1,0,32,3,30,0
1198,625,8,0,0,0,93,1,20,0
1199,249,4,4,0,0,82,1,23,0
1200,25,7,0,0,0,67,4,47,0
1201,256,10,3,0,0,86,0,58,0
1202,4,0,3,1,0,76,1,20,0
1203,4,20,3,0,0,57,0,19,0
1204,70,9,0,0,0,44,1,47,0
1205,121,0,4,0,0,83,4,45,0
1206,265,21,4,0,0,84,3,66,0
1207,207,6,1,0,0,87,1,66,0
1208,106,13,0,0,0,80,0,60,0
1209,58,4,1,0,0,61,0,57,0
1210,1053,16,1,0,0,84,0,51,0
1211,100,21,1,0,0,75,1,48,0
1212,108,20,1,0,0,53,1,34,0
1213,32,5,3,0,0,33,3,26,0
1214,285,15,1,0,1,64,2,37,0
1215,213,10,4,0,0,92,1,30,0
1216,45,9,1,0,0,67,1,44,0
1217,15,14,3,0,0,47,3,53,0
1218,205,6,2,0,0,32,2,21,0
1219,191,22,2,0,0,98,1,44,0
1220,57,1,2,0,0,88,1,25,0
1221,542,11,0,0,0,47,1,26,0
1222,29,18,4,0,0,80,4,38,0
1223,102,11,3,0,0,38,2,52,0
1224,518,15,2,0,0,41,4,45,0
1225,98,5,3,0,1,44,3,44,0
1226,183,2,3,0,0,36,2,24,0
1227,91,1,0,1,0,97,2,67,0
1228,58,19,2,0,0,96,1,62,0
1229,744,4,1,0,0,65,0,51,0
1230,95,10,3,1,0,56,1,31,0
1231,404,2,2,0,0,61,6,46,0
1232,47,2,3,0,0,42,3,63,0
1233,43,21,0,0,0,53,1,46,0
1234,6,4,0,0,0,31,2,38,0
1235,190,21,1,0,0,64,2,66,0
1236,83,22,0,0,0,30,1,19,0
1237,360,10,2,0,0,44,2,68,0
1238,115,2,0,0,0,79,1,27,0
1239,621,12,1,0,0,80,2,41,0
1240,37,20,4,0,1,97,2,44,0
1241,365,7,3,0,0,77,1,68,0
1242,270,19,3,0,1,97,1,68,0
1243,265,9,2,0,0,96,0,49,0
1244,335,1,1,0,0,57,1,62,0
1245,258,3,1,0,0,46,2,40,0
1246,177,17,1,0,0,74,5,65,0
1247,25,18,3,0,0,51,0,69,0
1248,6,3,0,0,0,72,2,61,0
1249,457,19,3,0,0,90,2,53,0
1250,173,8,3,0,0,37,4,38,0
1251,287,15,3,0,1,26,1,39,0
1252,118,5,0,0,0,70,3,40,0
1253,22,3,4,0,0,95,2,29,0
1254,24,8,2,0,0,35,2,30,0
1255,208,12,4,1,0,50,4,51,0
1256,101,8,4,0,1,87,1,42,0
1257,40,5,3,0,0,73,2,19,0
1258,122,20,4,1,0,87,5,58,0
1259,12,18,3,0,0,45,0,38,0
1260,157,13,3,0,0,73,2,48,0
1261,56,20,2,0,0,33,3,35,0
1262,288,14,1,0,1,45,0,33,0
1263,67,2,3,0,0,77,1,31,0
1264,109,4,4,0,1,79,1,50,0
1265,2,20,2,0,0,65,2,63,0
1266,14,17,4,1,0,30,0,24,0
1267,90,13,1,1,0,25,1,55,0
1268,118,15,0,0,0,88,1,37,0
1269,165,13,1,0,0,29,6,21,0
1270,62,8,2,0,0,50,4,28,0
1271,214,14,1,0,0,25,6,23,0
1272,354,6,1,0,0,25,3,56,0
1273,272,13,2,0,0,62,3,67,0
1274,7,5,2,0,0,65,1,24,0
1275,118,20,4,1,0,52,6,62,0
1276,20,14,3,0,0,29,0,47,0
1277,50,19,0,0,0,45,2,59,0
1278,777,7,0,0,0,87,5,40,0
1279,28,1,0,0,0,36,1,45,0
1280,124,7,1,0,0,30,3,55,0
1281,173,0,2,0,0,53,4,52,0
1282,218,16,2,1,0,85,2,18,0
1283,148,18,2,0,0,59,4,41,0
1284,2,4,3,1,0,99,3,65,0
1285,71,21,2,0,0,76,2,45,0
1286,131,19,2,0,0,57,2,51,0
1287,17,15,1,0,0,49,4,34,0
1288,78,6,4,0,0,38,2,41,0
1289,6,6,0,0,0,77,3,48,0
1290,15,17,1,0,0,85,2,37,0
1291,91,17,1,0,0,37,0,46,0
1292,26,1,1,0,0,39,3,45,0
1293,151,14,0,0,0,79,2,31,0
1294,210,13,1,0,0,77,0,59,0
1295,290,17,4,0,0,96,2,43,0
1296,40,8,2,0,0,71,2,58,0
1297,33,13,4,0,0,69,2,61,0
1298,20,4,2,0,1,99,1,28,0
1299,182,10,2,1,0,88,2,33,0
1300,221,7,1,0,0,39,2,53,0
1301,6,4,1,1,0,45,3,46,0
1302,495,10,0,0,0,60,2,44,0
1303,10,4,3,0,0,94,2,46,0
1304,140,16,4,0,0,49,4,45,0
1305,222,21,0,0,0,68,3,49,0
1306,369,3,0,0,1,25,3,44,1
1307,225,14,4,1,0,66,1,28,0
1308,291,18,4,0,0,83,0,62,0
1309,75,21,2,0,0,57,4,25,0
1310,304,1,3,0,0,56,1,66,0
1311,15,23,1,0,0,90,5,60,0
1312,405,16,3,1,0,49,1,21,0
1313,143,11,3,0,0,64,4,69,0
1314,306,23,1,0,0,82,2,29,0
1315,108,16,3,0,0,99,2,49,0
1316,186,9,0,0,0,88,0,29,0
1317,135,17,0,0,0,43,3,68,0
1318,237,18,1,1,0,52,3,42,0
1319,15,17,1,1,0,98,2,41,0
1320,11,12,4,0,0,66,1,37,0
1321,51,13,4,0,0,74,1,67,0
1322,31,23,3,0,0,72,0,59,0
1323,370,15,3,0,0,81,0,24,0
1324,45,17,1,0,0,33,2,49,0
1325,670,17,3,0,0,54,2,68,0
1326,74,15,2,0,0,42,0,23,0
1327,36,16,0,0,0,69,2,36,0
1328,281,6,3,0,0,90,0,69,0
1329,194,11,3,0,0,35,0,35,0
1330,124,1,4,0,0,96,4,29,0
1331,146,9,2,0,0,91,2,60,0
1332,229,4,3,0,0,39,1,64,0
1333,47,20,0,0,0,64,1,54,0
1334,1010,2,3,0,0,37,0,27,1
1335,663,18,1,0,0,57,3,40,0
1336,189,12,2,0,0,26,1,35,0
1337,40,11,3,0,0,58,1,38,0
1338,205,2,2,0,0,40,4,64,0
1339,13,5,3,1,0,38,6,30,1
1340,6,13,0,0,0,70,4,19,0
1341,54,3,0,0,0,74,1,19,0
1342,112,12,2,0,0,29,2,35,0
1343,365,18,4,0,0,67,2,52,0
1344,234,17,4,0,0,42,2,65,0
1345,244,2,1,0,1,72,2,51,0
1346,100,19,4,0,0,88,1,58,0
1347,76,5,2,0,0,50,5,27,0
1348,83,15,4,0,0,98,1,54,0
1349,791,19,1,0,0,94,4,49,0
1350,7,23,3,0,0,38,3,42,0
1351,363,2,4,0,0,90,1,41,0
1352,156,11,2,0,0,85,2,38,0
1353,104,18,2,0,0,97,0,62,0
1354,233,18,1,1,0,45,3,56,0
1355,120,23,1,0,0,79,2,51,0
1356,372,3,0,0,0,26,1,43,0
1357,416,0,0,0,0,27,3,59,0
1358,99,1,0,0,0,37,2,56,0
1359,58,12,3,0,0,45,2,22,0
1360,162,12,2,0,0,57,2,23,0
1361,438,1,0,0,1,44,0,49,0
1362,43,18,2,0,0,42,1,58,0
1363,176,21,1,0,0,62,3,49,0
1364,180,23,3,0,0,49,3,25,0
1365,238,15,1,0,0,62,0,35,0
1366,25,11,2,0,0,39,3,18,0
1367,226,0,0,0,0,53,2,41,0
1368,432,8,1,0,0,88,2,64,0
1369,36,16,4,0,0,56,2,34,0
1370,49,9,3,0,0,96,3,35,0
